active_probability,trial,seed,active_family_count,active_families,method,success,total_cost,path_cost,expansions,edge_checks,probes,invalid_executions,attempts,discovered
0.35,77,450077,2,human_exclusion|low_light_perception,acs,true,19.155858,11.695858,102,0,8,0,1,human_exclusion|low_light_perception
0.35,77,450077,2,human_exclusion|low_light_perception,oracle_signature,true,14.755858,11.695858,102,0,0,0,1,human_exclusion|low_light_perception
0.35,78,450078,1,fragile_payload,blind_repair,true,37.559929,11.459929,270,0,0,1,2,
0.35,78,450078,1,fragile_payload,family_repair,true,37.469929,11.459929,267,0,0,1,2,fragile_payload
0.35,78,450078,1,fragile_payload,edge_verifier,true,125.219929,11.459929,132,610,0,0,1,
0.35,78,450078,1,fragile_payload,acs,true,19.819929,11.459929,132,0,8,0,1,fragile_payload
0.35,78,450078,1,fragile_payload,oracle_signature,true,15.419929,11.459929,132,0,0,0,1,fragile_payload
0.35,79,450079,4,fragile_payload|narrow_passage|thermal_contact|wet_floor,blind_repair,true,437.397133,14.127133,2709,0,0,19,20,
0.35,79,450079,4,fragile_payload|narrow_passage|thermal_contact|wet_floor,family_repair,true,103.137133,14.127133,567,0,0,4,5,fragile_payload|narrow_passage|thermal_contact|wet_floor
0.35,79,450079,4,fragile_payload|narrow_passage|thermal_contact|wet_floor,edge_verifier,true,80.307133,14.127133,76,355,0,0,1,
0.35,79,450079,4,fragile_payload|narrow_passage|thermal_contact|wet_floor,acs,true,20.807133,14.127133,76,0,8,0,1,fragile_payload|narrow_passage|thermal_contact|wet_floor
0.35,79,450079,4,fragile_payload|narrow_passage|thermal_contact|wet_floor,oracle_signature,true,16.407133,14.127133,76,0,0,0,1,fragile_payload|narrow_passage|thermal_contact|wet_floor
0.35,80,450080,5,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor,blind_repair,true,1405.481713,25.331713,8205,0,0,63,64,
0.35,80,450080,5,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor,family_repair,true,135.611713,25.331713,676,0,0,5,6,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor
0.35,80,450080,5,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor,edge_verifier,true,114.011713,25.331713,106,475,0,0,1,
0.35,80,450080,5,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor,acs,true,32.911713,25.331713,106,0,8,0,1,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor
0.35,80,450080,5,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor,oracle_signature,true,28.511713,25.331713,106,0,0,0,1,fragile_payload|low_light_perception|payload_limit|thermal_contact|wet_floor
0.35,81,450081,1,wet_floor,blind_repair,true,15.817210,11.857210,132,0,0,0,1,
0.35,81,450081,1,wet_floor,family_repair,true,15.817210,11.857210,132,0,0,0,1,
0.35,81,450081,1,wet_floor,edge_verifier,true,118.927210,11.857210,119,575,0,0,1,
0.35,81,450081,1,wet_floor,acs,true,19.827210,11.857210,119,0,8,0,1,wet_floor
0.35,81,450081,1,wet_floor,oracle_signature,true,15.427210,11.857210,119,0,0,0,1,wet_floor
0.35,82,450082,3,fragile_payload|payload_limit|sealed_container,blind_repair,true,82.869513,12.399513,549,0,0,3,4,
0.35,82,450082,3,fragile_payload|payload_limit|sealed_container,family_repair,true,60.129513,12.399513,391,0,0,2,3,payload_limit|sealed_container
0.35,82,450082,3,fragile_payload|payload_limit|sealed_container,edge_verifier,true,111.129513,12.399513,111,530,0,0,1,
0.35,82,450082,3,fragile_payload|payload_limit|sealed_container,acs,true,20.129513,12.399513,111,0,8,0,1,fragile_payload|payload_limit|sealed_container
0.35,82,450082,3,fragile_payload|payload_limit|sealed_container,oracle_signature,true,15.729513,12.399513,111,0,0,0,1,fragile_payload|payload_limit|sealed_container
0.35,83,450083,2,fragile_payload|human_exclusion,blind_repair,true,60.193235,11.503235,423,0,0,2,3,
0.35,83,450083,2,fragile_payload|human_exclusion,family_repair,true,37.783235,11.503235,276,0,0,1,2,fragile_payload
0.35,83,450083,2,fragile_payload|human_exclusion,edge_verifier,true,127.063235,11.503235,132,620,0,0,1,
0.35,83,450083,2,fragile_payload|human_exclusion,acs,true,19.863235,11.503235,132,0,8,0,1,fragile_payload|human_exclusion
0.35,83,450083,2,fragile_payload|human_exclusion,oracle_signature,true,15.463235,11.503235,132,0,0,0,1,fragile_payload|human_exclusion
0.35,84,450084,2,fragile_payload|human_exclusion,blind_repair,true,58.886818,11.426818,382,0,0,2,3,
0.35,84,450084,2,fragile_payload|human_exclusion,family_repair,true,36.986818,11.426818,252,0,0,1,2,fragile_payload
0.35,84,450084,2,fragile_payload|human_exclusion,edge_verifier,true,110.996818,11.426818,109,535,0,0,1,
0.35,84,450084,2,fragile_payload|human_exclusion,acs,true,19.096818,11.426818,109,0,8,0,1,fragile_payload|human_exclusion
0.35,84,450084,2,fragile_payload|human_exclusion,oracle_signature,true,14.696818,11.426818,109,0,0,0,1,fragile_payload|human_exclusion
0.35,85,450085,2,fragile_payload|payload_limit,blind_repair,true,84.597271,14.037271,552,0,0,3,4,
0.35,85,450085,2,fragile_payload|payload_limit,family_repair,true,40.347271,14.037271,277,0,0,1,2,fragile_payload
0.35,85,450085,2,fragile_payload|payload_limit,edge_verifier,true,123.147271,14.037271,127,585,0,0,1,
0.35,85,450085,2,fragile_payload|payload_limit,acs,true,22.247271,14.037271,127,0,8,0,1,fragile_payload|payload_limit
0.35,85,450085,2,fragile_payload|payload_limit,oracle_signature,true,17.847271,14.037271,127,0,0,0,1,fragile_payload|payload_limit
0.35,86,450086,4,fragile_payload|low_light_perception|payload_limit|thermal_contact,blind_repair,true,630.638725,20.618725,3534,0,0,28,29,
0.35,86,450086,4,fragile_payload|low_light_perception|payload_limit|thermal_contact,family_repair,true,88.688725,20.618725,469,0,0,3,4,fragile_payload|low_light_perception|payload_limit|thermal_contact
0.35,86,450086,4,fragile_payload|low_light_perception|payload_limit|thermal_contact,edge_verifier,true,98.918725,20.618725,90,420,0,0,1,
0.35,86,450086,4,fragile_payload|low_light_perception|payload_limit|thermal_contact,acs,true,27.718725,20.618725,90,0,8,0,1,fragile_payload|low_light_perception|payload_limit|thermal_contact
0.35,86,450086,4,fragile_payload|low_light_perception|payload_limit|thermal_contact,oracle_signature,true,23.318725,20.618725,90,0,0,0,1,fragile_payload|low_light_perception|payload_limit|thermal_contact
0.35,87,450087,0,,blind_repair,true,13.740637,10.050637,123,0,0,0,1,
0.35,87,450087,0,,family_repair,true,13.740637,10.050637,123,0,0,0,1,
0.35,87,450087,0,,edge_verifier,true,120.840637,10.050637,123,595,0,0,1,
0.35,87,450087,0,,acs,true,18.140637,10.050637,123,0,8,0,1,
0.35,87,450087,0,,oracle_signature,true,13.740637,10.050637,123,0,0,0,1,
0.35,88,450088,3,fragile_payload|payload_limit|thermal_contact,blind_repair,true,415.377483,14.217483,2572,0,0,18,19,
0.35,88,450088,3,fragile_payload|payload_limit|thermal_contact,family_repair,true,83.427483,14.217483,507,0,0,3,4,fragile_payload|payload_limit|thermal_contact
0.35,88,450088,3,fragile_payload|payload_limit|thermal_contact,edge_verifier,true,114.867483,14.217483,115,540,0,0,1,
0.35,88,450088,3,fragile_payload|payload_limit|thermal_contact,acs,true,22.067483,14.217483,115,0,8,0,1,fragile_payload|payload_limit|thermal_contact
0.35,88,450088,3,fragile_payload|payload_limit|thermal_contact,oracle_signature,true,17.667483,14.217483,115,0,0,0,1,fragile_payload|payload_limit|thermal_contact
0.35,89,450089,3,fragile_payload|human_exclusion|wet_floor,blind_repair,true,372.599569,13.529569,2369,0,0,16,17,
0.35,89,450089,3,fragile_payload|human_exclusion|wet_floor,family_repair,true,83.189569,13.529569,522,0,0,3,4,fragile_payload|human_exclusion|wet_floor
0.35,89,450089,3,fragile_payload|human_exclusion|wet_floor,edge_verifier,true,116.909569,13.529569,116,555,0,0,1,
0.35,89,450089,3,fragile_payload|human_exclusion|wet_floor,acs,true,21.409569,13.529569,116,0,8,0,1,fragile_payload|human_exclusion|wet_floor
0.35,89,450089,3,fragile_payload|human_exclusion|wet_floor,oracle_signature,true,17.009569,13.529569,116,0,0,0,1,fragile_payload|human_exclusion|wet_floor
0.35,90,450090,3,low_light_perception|payload_limit|thermal_contact,blind_repair,true,396.388675,15.418675,2499,0,0,17,18,
0.35,90,450090,3,low_light_perception|payload_limit|thermal_contact,family_repair,true,84.568675,15.418675,505,0,0,3,4,low_light_perception|payload_limit|thermal_contact
0.35,90,450090,3,low_light_perception|payload_limit|thermal_contact,edge_verifier,true,118.918675,15.418675,120,555,0,0,1,
0.35,90,450090,3,low_light_perception|payload_limit|thermal_contact,acs,true,23.418675,15.418675,120,0,8,0,1,low_light_perception|payload_limit|thermal_contact
0.35,90,450090,3,low_light_perception|payload_limit|thermal_contact,oracle_signature,true,19.018675,15.418675,120,0,0,0,1,low_light_perception|payload_limit|thermal_contact
0.35,91,450091,3,fragile_payload|sealed_container|thermal_contact,blind_repair,true,1079.027160,18.047160,6566,0,0,48,49,
0.35,91,450091,3,fragile_payload|sealed_container|thermal_contact,family_repair,true,87.167160,18.047160,504,0,0,3,4,fragile_payload|sealed_container|thermal_contact
0.35,91,450091,3,fragile_payload|sealed_container|thermal_contact,edge_verifier,true,116.957160,18.047160,117,530,0,0,1,
0.35,91,450091,3,fragile_payload|sealed_container|thermal_contact,acs,true,25.957160,18.047160,117,0,8,0,1,fragile_payload|sealed_container|thermal_contact
0.35,91,450091,3,fragile_payload|sealed_container|thermal_contact,oracle_signature,true,21.557160,18.047160,117,0,0,0,1,fragile_payload|sealed_container|thermal_contact
0.35,92,450092,4,narrow_passage|payload_limit|sealed_container|thermal_contact,blind_repair,true,517.549798,16.699798,2895,0,0,23,24,
0.35,92,450092,4,narrow_passage|payload_limit|sealed_container|thermal_contact,family_repair,true,105.829798,16.699798,571,0,0,4,5,narrow_passage|payload_limit|sealed_container|thermal_contact
0.35,92,450092,4,narrow_passage|payload_limit|sealed_container|thermal_contact,edge_verifier,true,92.359798,16.699798,92,405,0,0,1,
0.35,92,450092,4,narrow_passage|payload_limit|sealed_container|thermal_contact,acs,true,23.859798,16.699798,92,0,8,0,1,narrow_passage|payload_limit|sealed_container|thermal_contact
0.35,92,450092,4,narrow_passage|payload_limit|sealed_container|thermal_contact,oracle_signature,true,19.459798,16.699798,92,0,0,0,1,narrow_passage|payload_limit|sealed_container|thermal_contact
0.35,93,450093,1,narrow_passage,blind_repair,true,60.615781,12.495781,404,0,0,2,3,
0.35,93,450093,1,narrow_passage,family_repair,true,38.265781,12.495781,259,0,0,1,2,narrow_passage
0.35,93,450093,1,narrow_passage,edge_verifier,true,127.125781,12.495781,131,615,0,0,1,
0.35,93,450093,1,narrow_passage,acs,true,20.825781,12.495781,131,0,8,0,1,narrow_passage
0.35,93,450093,1,narrow_passage,oracle_signature,true,16.425781,12.495781,131,0,0,0,1,narrow_passage
0.35,94,450094,4,human_exclusion|low_light_perception|thermal_contact|wet_floor,blind_repair,true,284.349946,21.399946,1565,0,0,12,13,
0.35,94,450094,4,human_exclusion|low_light_perception|thermal_contact|wet_floor,family_repair,true,89.979946,21.399946,486,0,0,3,4,human_exclusion|low_light_perception|wet_floor
0.35,94,450094,4,human_exclusion|low_light_perception|thermal_contact|wet_floor,edge_verifier,true,92.169946,21.399946,79,380,0,0,1,
0.35,94,450094,4,human_exclusion|low_light_perception|thermal_contact|wet_floor,acs,true,28.169946,21.399946,79,0,8,0,1,human_exclusion|low_light_perception|thermal_contact|wet_floor
0.35,94,450094,4,human_exclusion|low_light_perception|thermal_contact|wet_floor,oracle_signature,true,23.769946,21.399946,79,0,0,0,1,human_exclusion|low_light_perception|thermal_contact|wet_floor
0.35,95,450095,3,fragile_payload|low_light_perception|sealed_container,blind_repair,true,638.985425,14.685425,4010,0,0,28,29,
0.35,95,450095,3,fragile_payload|low_light_perception|sealed_container,family_repair,true,84.075425,14.685425,513,0,0,3,4,fragile_payload|low_light_perception|sealed_container
0.35,95,450095,3,fragile_payload|low_light_perception|sealed_container,edge_verifier,true,117.405425,14.685425,124,550,0,0,1,
0.35,95,450095,3,fragile_payload|low_light_perception|sealed_container,acs,true,22.805425,14.685425,124,0,8,0,1,fragile_payload|low_light_perception|sealed_container
0.35,95,450095,3,fragile_payload|low_light_perception|sealed_container,oracle_signature,true,18.405425,14.685425,124,0,0,0,1,fragile_payload|low_light_perception|sealed_container
0.35,96,450096,2,human_exclusion|thermal_contact,blind_repair,true,126.013020,12.943020,769,0,0,5,6,
0.35,96,450096,2,human_exclusion|thermal_contact,family_repair,true,59.863020,12.943020,364,0,0,2,3,human_exclusion|thermal_contact
0.35,96,450096,2,human_exclusion|thermal_contact,edge_verifier,true,114.373020,12.943020,111,545,0,0,1,
0.35,96,450096,2,human_exclusion|thermal_contact,acs,true,20.673020,12.943020,111,0,8,0,1,human_exclusion|thermal_contact
0.35,96,450096,2,human_exclusion|thermal_contact,oracle_signature,true,16.273020,12.943020,111,0,0,0,1,human_exclusion|thermal_contact
0.35,97,450097,2,human_exclusion|wet_floor,blind_repair,true,149.657658,13.007658,955,0,0,6,7,
0.35,97,450097,2,human_exclusion|wet_floor,family_repair,true,60.437658,13.007658,381,0,0,2,3,human_exclusion|wet_floor
0.35,97,450097,2,human_exclusion|wet_floor,edge_verifier,true,122.927658,13.007658,124,590,0,0,1,
0.35,97,450097,2,human_exclusion|wet_floor,acs,true,21.127658,13.007658,124,0,8,0,1,human_exclusion|wet_floor
0.35,97,450097,2,human_exclusion|wet_floor,oracle_signature,true,16.727658,13.007658,124,0,0,0,1,human_exclusion|wet_floor
0.35,98,450098,3,payload_limit|thermal_contact|wet_floor,blind_repair,true,156.262847,19.612847,955,0,0,6,7,
0.35,98,450098,3,payload_limit|thermal_contact|wet_floor,family_repair,true,67.732847,19.612847,404,0,0,2,3,thermal_contact|wet_floor
0.35,98,450098,3,payload_limit|thermal_contact|wet_floor,edge_verifier,true,128.032847,19.612847,134,580,0,0,1,
0.35,98,450098,3,payload_limit|thermal_contact|wet_floor,acs,true,28.032847,19.612847,134,0,8,0,1,payload_limit|thermal_contact|wet_floor
0.35,98,450098,3,payload_limit|thermal_contact|wet_floor,oracle_signature,true,23.632847,19.612847,134,0,0,0,1,payload_limit|thermal_contact|wet_floor
0.35,99,450099,4,human_exclusion|narrow_passage|payload_limit|sealed_container,blind_repair,true,1258.317565,15.027565,7843,0,0,56,57,
0.35,99,450099,4,human_exclusion|narrow_passage|payload_limit|sealed_container,family_repair,true,103.947565,15.027565,564,0,0,4,5,human_exclusion|narrow_passage|payload_limit|sealed_container
0.35,99,450099,4,human_exclusion|narrow_passage|payload_limit|sealed_container,edge_verifier,true,103.647565,15.027565,104,475,0,0,1,
0.35,99,450099,4,human_exclusion|narrow_passage|payload_limit|sealed_container,acs,true,22.547565,15.027565,104,0,8,0,1,human_exclusion|narrow_passage|payload_limit|sealed_container
0.35,99,450099,4,human_exclusion|narrow_passage|payload_limit|sealed_container,oracle_signature,true,18.147565,15.027565,104,0,0,0,1,human_exclusion|narrow_passage|payload_limit|sealed_container
0.35,100,450100,2,fragile_payload|payload_limit,blind_repair,true,171.926396,12.056396,1129,0,0,7,8,
0.35,100,450100,2,fragile_payload|payload_limit,family_repair,true,60.266396,12.056396,407,0,0,2,3,fragile_payload|payload_limit
0.35,100,450100,2,fragile_payload|payload_limit,edge_verifier,true,123.116396,12.056396,132,595,0,0,1,
0.35,100,450100,2,fragile_payload|payload_limit,acs,true,20.416396,12.056396,132,0,8,0,1,fragile_payload|payload_limit
0.35,100,450100,2,fragile_payload|payload_limit,oracle_signature,true,16.016396,12.056396,132,0,0,0,1,fragile_payload|payload_limit
0.35,101,450101,4,human_exclusion|low_light_perception|payload_limit|wet_floor,blind_repair,true,1059.466604,17.836604,6521,0,0,47,48,
0.35,101,450101,4,human_exclusion|low_light_perception|payload_limit|wet_floor,family_repair,true,86.986604,17.836604,505,0,0,3,4,human_exclusion|low_light_perception|payload_limit|wet_floor
0.35,101,450101,4,human_exclusion|low_light_perception|payload_limit|wet_floor,edge_verifier,true,109.396604,17.836604,112,490,0,0,1,
0.35,101,450101,4,human_exclusion|low_light_perception|payload_limit|wet_floor,acs,true,25.596604,17.836604,112,0,8,0,1,human_exclusion|low_light_perception|payload_limit|wet_floor
0.35,101,450101,4,human_exclusion|low_light_perception|payload_limit|wet_floor,oracle_signature,true,21.196604,17.836604,112,0,0,0,1,human_exclusion|low_light_perception|payload_limit|wet_floor
0.35,102,450102,2,fragile_payload|low_light_perception,blind_repair,true,440.058935,14.028935,2801,0,0,19,20,
0.35,102,450102,2,fragile_payload|low_light_perception,family_repair,true,61.818935,14.028935,393,0,0,2,3,fragile_payload|low_light_perception
0.35,102,450102,2,fragile_payload|low_light_perception,edge_verifier,true,121.278935,14.028935,125,575,0,0,1,
0.35,102,450102,2,fragile_payload|low_light_perception,acs,true,22.178935,14.028935,125,0,8,0,1,fragile_payload|low_light_perception
0.35,102,450102,2,fragile_payload|low_light_perception,oracle_signature,true,17.778935,14.028935,125,0,0,0,1,fragile_payload|low_light_perception
0.35,103,450103,2,fragile_payload|low_light_perception,blind_repair,true,307.911180,13.641180,2009,0,0,13,14,
0.35,103,450103,2,fragile_payload|low_light_perception,family_repair,true,61.371180,13.641180,391,0,0,2,3,fragile_payload|low_light_perception
0.35,103,450103,2,fragile_payload|low_light_perception,edge_verifier,true,121.791180,13.641180,125,580,0,0,1,
0.35,103,450103,2,fragile_payload|low_light_perception,acs,true,21.791180,13.641180,125,0,8,0,1,fragile_payload|low_light_perception
0.35,103,450103,2,fragile_payload|low_light_perception,oracle_signature,true,17.391180,13.641180,125,0,0,0,1,fragile_payload|low_light_perception
0.35,104,450104,1,fragile_payload,blind_repair,true,83.655689,12.975689,556,0,0,3,4,
0.35,104,450104,1,fragile_payload,family_repair,true,39.225689,12.975689,275,0,0,1,2,fragile_payload
0.35,104,450104,1,fragile_payload,edge_verifier,true,127.815689,12.975689,138,615,0,0,1,
0.35,104,450104,1,fragile_payload,acs,true,21.515689,12.975689,138,0,8,0,1,fragile_payload
0.35,104,450104,1,fragile_payload,oracle_signature,true,17.115689,12.975689,138,0,0,0,1,fragile_payload
0.35,105,450105,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,blind_repair,true,1613.897317,27.467317,9081,0,0,73,74,
0.35,105,450105,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,family_repair,true,138.647317,27.467317,706,0,0,5,6,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.35,105,450105,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,edge_verifier,true,114.377317,27.467317,107,465,0,0,1,
0.35,105,450105,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,acs,true,35.077317,27.467317,107,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.35,105,450105,5,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor,oracle_signature,true,30.677317,27.467317,107,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|payload_limit|wet_floor
0.35,106,450106,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor,blind_repair,true,324.844584,13.864584,1966,0,0,14,15,
0.35,106,450106,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor,family_repair,true,103.654584,13.864584,593,0,0,4,5,fragile_payload|low_light_perception|narrow_passage|sealed_container
0.35,106,450106,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor,edge_verifier,true,69.724584,13.864584,62,300,0,0,1,
0.35,106,450106,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor,acs,true,20.124584,13.864584,62,0,8,0,1,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor
0.35,106,450106,5,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor,oracle_signature,true,15.724584,13.864584,62,0,0,0,1,fragile_payload|low_light_perception|narrow_passage|sealed_container|wet_floor
0.35,107,450107,3,low_light_perception|narrow_passage|wet_floor,blind_repair,true,448.384083,18.274083,2937,0,0,19,20,
0.35,107,450107,3,low_light_perception|narrow_passage|wet_floor,family_repair,true,88.894083,18.274083,554,0,0,3,4,low_light_perception|narrow_passage|wet_floor
0.35,107,450107,3,low_light_perception|narrow_passage|wet_floor,edge_verifier,true,133.204083,18.274083,141,615,0,0,1,
0.35,107,450107,3,low_light_perception|narrow_passage|wet_floor,acs,true,26.904083,18.274083,141,0,8,0,1,low_light_perception|narrow_passage|wet_floor
0.35,107,450107,3,low_light_perception|narrow_passage|wet_floor,oracle_signature,true,22.504083,18.274083,141,0,0,0,1,low_light_perception|narrow_passage|wet_floor
0.35,108,450108,4,fragile_payload|low_light_perception|narrow_passage|wet_floor,blind_repair,true,722.715158,15.675158,4368,0,0,32,33,
0.35,108,450108,4,fragile_payload|low_light_perception|narrow_passage|wet_floor,family_repair,true,105.495158,15.675158,594,0,0,4,5,fragile_payload|low_light_perception|narrow_passage|wet_floor
0.35,108,450108,4,fragile_payload|low_light_perception|narrow_passage|wet_floor,edge_verifier,true,99.465158,15.675158,93,450,0,0,1,
0.35,108,450108,4,fragile_payload|low_light_perception|narrow_passage|wet_floor,acs,true,22.865158,15.675158,93,0,8,0,1,fragile_payload|low_light_perception|narrow_passage|wet_floor
0.35,108,450108,4,fragile_payload|low_light_perception|narrow_passage|wet_floor,oracle_signature,true,18.465158,15.675158,93,0,0,0,1,fragile_payload|low_light_perception|narrow_passage|wet_floor
0.35,109,450109,3,fragile_payload|narrow_passage|payload_limit,blind_repair,true,284.903213,14.543213,1812,0,0,12,13,
0.35,109,450109,3,fragile_payload|narrow_passage|payload_limit,family_repair,true,62.723213,14.543213,406,0,0,2,3,fragile_payload|narrow_passage
0.35,109,450109,3,fragile_payload|narrow_passage|payload_limit,edge_verifier,true,114.323213,14.543213,116,535,0,0,1,
0.35,109,450109,3,fragile_payload|narrow_passage|payload_limit,acs,true,22.423213,14.543213,116,0,8,0,1,fragile_payload|narrow_passage|payload_limit
0.35,109,450109,3,fragile_payload|narrow_passage|payload_limit,oracle_signature,true,18.023213,14.543213,116,0,0,0,1,fragile_payload|narrow_passage|payload_limit
0.35,110,450110,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,blind_repair,true,827.563527,18.703527,4762,0,0,37,38,
0.35,110,450110,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,family_repair,true,86.503527,18.703527,460,0,0,3,4,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,110,450110,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,edge_verifier,true,103.693527,18.703527,103,455,0,0,1,
0.35,110,450110,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,acs,true,26.193527,18.703527,103,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,110,450110,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,oracle_signature,true,21.793527,18.703527,103,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,111,450111,1,sealed_container,blind_repair,true,15.350199,11.450199,130,0,0,0,1,
0.35,111,450111,1,sealed_container,family_repair,true,15.350199,11.450199,130,0,0,0,1,
0.35,111,450111,1,sealed_container,edge_verifier,true,116.660199,11.450199,117,565,0,0,1,
0.35,111,450111,1,sealed_container,acs,true,19.360199,11.450199,117,0,8,0,1,sealed_container
0.35,111,450111,1,sealed_container,oracle_signature,true,14.960199,11.450199,117,0,0,0,1,sealed_container
0.35,112,450112,2,fragile_payload|payload_limit,blind_repair,true,81.358303,11.248303,537,0,0,3,4,
0.35,112,450112,2,fragile_payload|payload_limit,family_repair,true,37.048303,11.248303,260,0,0,1,2,payload_limit
0.35,112,450112,2,fragile_payload|payload_limit,edge_verifier,true,113.638303,11.248303,113,550,0,0,1,
0.35,112,450112,2,fragile_payload|payload_limit,acs,true,19.038303,11.248303,113,0,8,0,1,fragile_payload|payload_limit
0.35,112,450112,2,fragile_payload|payload_limit,oracle_signature,true,14.638303,11.248303,113,0,0,0,1,fragile_payload|payload_limit
0.35,113,450113,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,blind_repair,true,1349.235848,20.775848,8282,0,0,60,61,
0.35,113,450113,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,family_repair,true,110.775848,20.775848,600,0,0,4,5,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,113,450113,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,edge_verifier,true,111.465848,20.775848,113,485,0,0,1,
0.35,113,450113,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,acs,true,28.565848,20.775848,113,0,8,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,113,450113,4,human_exclusion|low_light_perception|narrow_passage|wet_floor,oracle_signature,true,24.165848,20.775848,113,0,0,0,1,human_exclusion|low_light_perception|narrow_passage|wet_floor
0.35,114,450114,3,fragile_payload|human_exclusion|wet_floor,blind_repair,true,301.708016,13.648016,1802,0,0,13,14,
0.35,114,450114,3,fragile_payload|human_exclusion|wet_floor,family_repair,true,81.358016,13.648016,457,0,0,3,4,fragile_payload|human_exclusion|wet_floor
0.35,114,450114,3,fragile_payload|human_exclusion|wet_floor,edge_verifier,true,106.738016,13.648016,103,500,0,0,1,
0.35,114,450114,3,fragile_payload|human_exclusion|wet_floor,acs,true,21.138016,13.648016,103,0,8,0,1,fragile_payload|human_exclusion|wet_floor
0.35,114,450114,3,fragile_payload|human_exclusion|wet_floor,oracle_signature,true,16.738016,13.648016,103,0,0,0,1,fragile_payload|human_exclusion|wet_floor
0.35,115,450115,2,fragile_payload|thermal_contact,blind_repair,true,147.464761,12.974761,883,0,0,6,7,
0.35,115,450115,2,fragile_payload|thermal_contact,family_repair,true,38.564761,12.974761,253,0,0,1,2,thermal_contact
0.35,115,450115,2,fragile_payload|thermal_contact,edge_verifier,true,109.754761,12.974761,106,520,0,0,1,
0.35,115,450115,2,fragile_payload|thermal_contact,acs,true,20.554761,12.974761,106,0,8,0,1,fragile_payload|thermal_contact
0.35,115,450115,2,fragile_payload|thermal_contact,oracle_signature,true,16.154761,12.974761,106,0,0,0,1,fragile_payload|thermal_contact
0.35,116,450116,3,low_light_perception|narrow_passage|payload_limit,blind_repair,true,528.844164,15.964164,3296,0,0,23,24,
0.35,116,450116,3,low_light_perception|narrow_passage|payload_limit,family_repair,true,85.294164,15.964164,511,0,0,3,4,low_light_perception|narrow_passage|payload_limit
0.35,116,450116,3,low_light_perception|narrow_passage|payload_limit,edge_verifier,true,120.634164,15.964164,129,560,0,0,1,
0.35,116,450116,3,low_light_perception|narrow_passage|payload_limit,acs,true,24.234164,15.964164,129,0,8,0,1,low_light_perception|narrow_passage|payload_limit
0.35,116,450116,3,low_light_perception|narrow_passage|payload_limit,oracle_signature,true,19.834164,15.964164,129,0,0,0,1,low_light_perception|narrow_passage|payload_limit
0.35,117,450117,3,fragile_payload|low_light_perception|thermal_contact,blind_repair,true,443.390359,17.570359,2794,0,0,19,20,
0.35,117,450117,3,fragile_payload|low_light_perception|thermal_contact,family_repair,true,87.230359,17.570359,522,0,0,3,4,fragile_payload|low_light_perception|thermal_contact
0.35,117,450117,3,fragile_payload|low_light_perception|thermal_contact,edge_verifier,true,110.990359,17.570359,114,500,0,0,1,
0.35,117,450117,3,fragile_payload|low_light_perception|thermal_contact,acs,true,25.390359,17.570359,114,0,8,0,1,fragile_payload|low_light_perception|thermal_contact
0.35,117,450117,3,fragile_payload|low_light_perception|thermal_contact,oracle_signature,true,20.990359,17.570359,114,0,0,0,1,fragile_payload|low_light_perception|thermal_contact
